tanggal,wilayah,tavg,rh_avg,rr,ff_avg,tavg_imputed,rh_avg_imputed,ff_avg_imputed,rr_imputed,dum_ramadan,dum_idulfitri,dum_natal_newyr,tahun,tavg_flag,rh_avg_flag,ff_avg_flag,imputasi_flag,tavg_final,rh_avg_final,ff_avg_final,kabupaten,kode_wilayah,level_harga,komoditas,harga,harga_imputed
2022-04-23,Kabupaten Majalengka,27.9,87.0,0.0,1,27.9,87.0,1,True,0,0,0,2022,False,False,False,False,27.9,87.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-04-24,Kabupaten Majalengka,27.3,88.0,2.5,1,27.3,88.0,1,False,0,0,0,2022,False,False,False,False,27.3,88.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-04-25,Kabupaten Majalengka,27.3,87.0,9.2,1,27.3,87.0,1,False,0,1,0,2022,False,False,False,False,27.3,87.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-04-26,Kabupaten Majalengka,27.8,89.0,30.9,1,27.8,89.0,1,False,0,1,0,2022,False,False,False,False,27.8,89.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-04-27,Kabupaten Majalengka,26.9,90.0,2.3,1,26.9,90.0,1,False,0,1,0,2022,False,False,False,False,26.9,90.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-04-28,Kabupaten Majalengka,27.5,87.0,2.3,1,27.5,87.0,1,False,0,1,0,2022,False,False,False,False,27.5,87.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-04-29,Kabupaten Majalengka,27.7,88.0,0.0,0,27.7,88.0,0,False,0,1,0,2022,False,False,False,False,27.7,88.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-04-30,Kabupaten Majalengka,28.2,88.0,0.0,1,28.2,88.0,1,True,0,1,0,2022,False,False,False,False,28.2,88.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-01,Kabupaten Majalengka,28.2,86.0,0.0,0,28.2,86.0,0,False,0,1,0,2022,False,False,False,False,28.2,86.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-02,Kabupaten Majalengka,27.8,85.0,0.0,0,27.8,85.0,0,True,0,0,0,2022,False,False,False,False,27.8,85.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-03,Kabupaten Majalengka,28.4,79.0,0.2,1,28.4,79.0,1,False,0,0,0,2022,False,False,False,False,28.4,79.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-04,Kabupaten Majalengka,27.3,87.0,0.0,1,27.3,87.0,1,False,0,0,0,2022,False,False,False,False,27.3,87.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-05,Kabupaten Majalengka,28.1,82.0,3.5,1,28.1,82.0,1,False,0,0,0,2022,False,False,False,False,28.1,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-06,Kabupaten Majalengka,28.5,82.0,0.0,0,28.5,82.0,0,False,0,0,0,2022,False,False,False,False,28.5,82.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-07,Kabupaten Majalengka,27.8,84.0,0.0,1,27.8,84.0,1,False,0,0,0,2022,False,False,False,False,27.8,84.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-08,Kabupaten Majalengka,28.9,81.0,0.0,1,28.9,81.0,1,False,0,0,0,2022,False,False,False,False,28.9,81.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-09,Kabupaten Majalengka,28.0,85.0,0.0,1,28.0,85.0,1,False,0,0,0,2022,False,False,False,False,28.0,85.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-10,Kabupaten Majalengka,28.6,85.0,94.0,1,28.6,85.0,1,False,0,0,0,2022,False,False,False,False,28.6,85.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-11,Kabupaten Majalengka,27.8,87.0,1.4,1,27.8,87.0,1,False,0,0,0,2022,False,False,False,False,27.8,87.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-12,Kabupaten Majalengka,27.7,88.0,7.9,1,27.7,88.0,1,False,0,0,0,2022,False,False,False,False,27.7,88.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-13,Kabupaten Majalengka,29.1,85.0,0.0,1,29.1,85.0,1,True,0,0,0,2022,False,False,False,False,29.1,85.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-14,Kabupaten Majalengka,28.6,90.0,6.7,0,28.6,90.0,0,False,0,0,0,2022,False,False,False,False,28.6,90.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-15,Kabupaten Majalengka,28.6,87.0,0.2,1,28.6,87.0,1,False,0,0,0,2022,False,False,False,False,28.6,87.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-16,Kabupaten Majalengka,28.2,88.0,2.7,1,28.2,88.0,1,False,0,0,0,2022,False,False,False,False,28.2,88.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,58333.333333333336,True
2022-05-17,Kabupaten Majalengka,27.6,90.0,63.3,0,27.6,90.0,0,False,0,0,0,2022,False,False,False,False,27.6,90.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-18,Kabupaten Majalengka,27.9,84.0,4.5,0,27.9,84.0,0,False,0,0,0,2022,False,False,False,False,27.9,84.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-19,Kabupaten Majalengka,25.4,95.0,0.0,0,25.4,95.0,0,False,0,0,0,2022,False,False,False,False,25.4,95.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-05-20,Kabupaten Majalengka,28.0,83.0,42.2,1,28.0,83.0,1,False,0,0,0,2022,False,False,False,False,28.0,83.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-05-21,Kabupaten Majalengka,27.3,90.0,1.2,0,27.3,90.0,0,False,0,0,0,2022,False,False,False,False,27.3,90.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-05-22,Kabupaten Majalengka,26.3,92.0,3.2,0,26.3,92.0,0,False,0,0,0,2022,False,False,False,False,26.3,92.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-05-23,Kabupaten Majalengka,27.4,86.0,0.0,1,27.4,86.0,1,True,0,0,0,2022,False,False,False,False,27.4,86.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,50000.0,False
2022-05-24,Kabupaten Majalengka,26.6,88.0,0.5,1,26.6,88.0,1,False,0,0,0,2022,False,False,False,False,26.6,88.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-25,Kabupaten Majalengka,26.2,91.0,7.8,0,26.2,91.0,0,False,0,0,0,2022,False,False,False,False,26.2,91.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-26,Kabupaten Majalengka,25.4,93.0,0.0,0,25.4,93.0,0,True,0,0,0,2022,False,False,False,False,25.4,93.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-27,Kabupaten Majalengka,27.1,82.0,0.2,1,27.1,82.0,1,False,0,0,0,2022,False,False,False,False,27.1,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-05-28,Kabupaten Majalengka,27.7,78.0,0.0,1,27.7,78.0,1,False,0,0,0,2022,False,False,False,False,27.7,78.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-05-29,Kabupaten Majalengka,27.6,78.0,0.1,0,27.6,78.0,0,False,0,0,0,2022,False,False,False,False,27.6,78.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-05-30,Kabupaten Majalengka,27.9,84.0,1.7,0,27.9,84.0,0,False,0,0,0,2022,False,False,False,False,27.9,84.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-05-31,Kabupaten Majalengka,27.6,81.0,0.0,1,27.6,81.0,1,False,0,0,0,2022,False,False,False,False,27.6,81.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-06-01,Kabupaten Majalengka,27.5,84.0,0.0,0,27.5,84.0,0,False,0,0,0,2022,False,False,False,False,27.5,84.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-06-02,Kabupaten Majalengka,27.3,85.0,0.0,1,27.3,85.0,1,False,0,0,0,2022,False,False,False,False,27.3,85.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-06-03,Kabupaten Majalengka,27.5,84.0,13.6,1,27.5,84.0,1,False,0,0,0,2022,False,False,False,False,27.5,84.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-06-04,Kabupaten Majalengka,26.5,82.0,0.6,1,26.5,82.0,1,False,0,0,0,2022,False,False,False,False,26.5,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-06-05,Kabupaten Majalengka,26.6,84.0,0.0,1,26.6,84.0,1,False,0,0,0,2022,False,False,False,False,26.6,84.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-06-06,Kabupaten Majalengka,25.4,89.0,7.0,1,25.4,89.0,1,False,0,0,0,2022,False,False,False,False,25.4,89.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-06-07,Kabupaten Majalengka,26.1,88.0,32.3,0,26.1,88.0,0,False,0,0,0,2022,False,False,False,False,26.1,88.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-06-08,Kabupaten Majalengka,27.2,86.0,0.2,0,27.2,86.0,0,False,0,0,0,2022,False,False,False,False,27.2,86.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-06-09,Kabupaten Majalengka,26.5,84.0,5.5,0,26.5,84.0,0,False,0,0,0,2022,False,False,False,False,26.5,84.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-06-10,Kabupaten Majalengka,27.0,82.0,0.0,1,27.0,82.0,1,False,0,0,0,2022,False,False,False,False,27.0,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,69310.3448275862,True
2022-06-11,Kabupaten Majalengka,27.6,84.0,0.5,0,27.6,84.0,0,False,0,0,0,2022,False,False,False,False,27.6,84.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,69642.85714285714,True
2022-06-12,Kabupaten Majalengka,26.8,84.0,0.0,0,26.8,84.0,0,False,0,0,0,2022,False,False,False,False,26.8,84.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,True
2022-06-13,Kabupaten Majalengka,26.8,85.0,4.0,0,26.8,85.0,0,False,0,0,0,2022,False,False,False,False,26.8,85.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70384.61538461539,True
2022-06-14,Kabupaten Majalengka,27.0,86.0,0.0,0,27.0,86.0,0,False,0,0,0,2022,False,False,False,False,27.0,86.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,72692.30769230769,True
2022-06-15,Kabupaten Majalengka,26.1,90.0,11.8,0,26.1,90.0,0,False,0,0,0,2022,False,False,False,False,26.1,90.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,75000.0,True
2022-06-16,Kabupaten Majalengka,26.2,90.0,0.5,0,26.2,90.0,0,False,0,0,0,2022,False,False,False,False,26.2,90.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,76666.66666666667,True
2022-06-17,Kabupaten Majalengka,25.4,90.0,2.3,0,25.4,90.0,0,False,0,0,0,2022,False,False,False,False,25.4,90.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,78888.88888888889,True
2022-06-18,Kabupaten Majalengka,26.2,86.0,1.5,0,26.2,86.0,0,False,0,0,0,2022,False,False,False,False,26.2,86.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80370.37037037036,True
2022-06-19,Kabupaten Majalengka,25.7,86.0,0.0,0,25.7,86.0,0,False,0,0,0,2022,False,False,False,False,25.7,86.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,82222.22222222222,True
2022-06-20,Kabupaten Majalengka,26.0,87.0,0.0,0,26.0,87.0,0,False,0,0,0,2022,False,False,False,False,26.0,87.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,84074.07407407407,True
2022-06-21,Kabupaten Majalengka,26.4,86.0,19.7,0,26.4,86.0,0,False,0,0,0,2022,False,False,False,False,26.4,86.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,85185.18518518518,True
2022-06-22,Kabupaten Majalengka,27.1,84.0,0.0,0,27.1,84.0,0,False,0,0,0,2022,False,False,False,False,27.1,84.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,86296.29629629629,True
2022-06-23,Kabupaten Majalengka,27.1,78.0,0.5,1,27.1,78.0,1,False,0,0,0,2022,False,False,False,False,27.1,78.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,87407.4074074074,True
2022-06-24,Kabupaten Majalengka,26.0,85.0,0.0,0,26.0,85.0,0,False,0,0,0,2022,False,False,False,False,26.0,85.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,88148.14814814815,True
2022-06-25,Kabupaten Majalengka,26.5,83.0,2.0,0,26.5,83.0,0,False,0,0,0,2022,False,False,False,False,26.5,83.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,88888.88888888889,True
2022-06-26,Kabupaten Majalengka,25.7,90.0,0.0,0,25.7,90.0,0,False,0,0,0,2022,False,False,False,False,25.7,90.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,89629.62962962964,True
2022-06-27,Kabupaten Majalengka,26.3,87.0,3.4,0,26.3,87.0,0,False,0,0,0,2022,False,False,False,False,26.3,87.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,90370.37037037036,True
2022-06-28,Kabupaten Majalengka,27.4,76.0,0.4,2,27.4,76.0,2,False,0,0,0,2022,False,False,False,False,27.4,76.0,2,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,90370.37037037036,True
2022-06-29,Kabupaten Majalengka,27.0,70.0,0.0,2,27.0,70.0,2,False,0,0,0,2022,False,False,False,False,27.0,70.0,2,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,91111.11111111112,True
2022-06-30,Kabupaten Majalengka,26.9,73.0,0.0,1,26.9,73.0,1,False,0,0,0,2022,False,False,False,False,26.9,73.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,91851.85185185184,True
2022-07-01,Kabupaten Majalengka,25.9,78.0,0.0,1,25.9,78.0,1,False,0,0,0,2022,False,False,False,False,25.9,78.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,92592.5925925926,True
2022-07-02,Kabupaten Majalengka,27.9,79.0,0.0,0,27.9,79.0,0,False,0,0,0,2022,False,False,False,False,27.9,79.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,93333.33333333331,True
2022-07-03,Kabupaten Majalengka,27.6,86.0,3.0,1,27.6,86.0,1,False,0,0,0,2022,False,False,False,False,27.6,86.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,93333.33333333331,True
2022-07-04,Kabupaten Majalengka,28.1,83.0,0.5,0,28.1,83.0,0,False,0,0,0,2022,False,False,False,False,28.1,83.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,93333.33333333331,True
2022-07-05,Kabupaten Majalengka,27.2,82.0,0.0,0,27.2,82.0,0,True,0,0,0,2022,False,False,False,False,27.2,82.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,92962.96296296296,True
2022-07-06,Kabupaten Majalengka,27.2,89.0,0.0,0,27.2,89.0,0,True,0,0,0,2022,False,False,False,False,27.2,89.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,92592.5925925926,True
2022-07-07,Kabupaten Majalengka,27.5,84.0,34.0,1,27.5,84.0,1,False,0,0,0,2022,False,False,False,False,27.5,84.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,92222.22222222222,True
2022-07-08,Kabupaten Majalengka,27.6,72.0,0.0,2,27.6,72.0,2,False,0,0,0,2022,False,False,False,False,27.6,72.0,2,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,91111.11111111112,True
2022-07-09,Kabupaten Majalengka,28.1,65.0,0.0,2,28.1,65.0,2,False,0,0,0,2022,False,False,False,False,28.1,65.0,2,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,90769.23076923077,True
2022-07-10,Kabupaten Majalengka,26.0,79.0,0.0,1,26.0,79.0,1,False,0,0,0,2022,False,False,False,False,26.0,79.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,89615.38461538461,True
2022-07-11,Kabupaten Majalengka,27.0,78.0,0.0,0,27.0,78.0,0,False,0,0,0,2022,False,False,False,False,27.0,78.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,88888.88888888889,True
2022-07-12,Kabupaten Majalengka,27.7,82.0,0.0,0,27.7,82.0,0,False,0,0,0,2022,False,False,False,False,27.7,82.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,88214.28571428571,True
2022-07-13,Kabupaten Majalengka,26.0,91.0,20.4,0,26.0,91.0,0,False,0,0,0,2022,False,False,False,False,26.0,91.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,87586.20689655172,True
2022-07-14,Kabupaten Majalengka,26.8,86.0,16.4,1,26.8,86.0,1,False,0,0,0,2022,False,False,False,False,26.8,86.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,120000.0,False
2022-07-15,Kabupaten Majalengka,27.6,84.0,0.6,1,27.6,84.0,1,False,0,0,0,2022,False,False,False,False,27.6,84.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,120000.0,False
2022-07-16,Kabupaten Majalengka,25.3,92.0,19.6,1,25.3,92.0,1,False,0,0,0,2022,False,False,False,False,25.3,92.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,120000.0,False
2022-07-17,Kabupaten Majalengka,26.7,86.0,44.3,0,26.7,86.0,0,False,0,0,0,2022,False,False,False,False,26.7,86.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,120000.0,False
2022-07-18,Kabupaten Majalengka,27.6,82.0,0.0,1,27.6,82.0,1,False,0,0,0,2022,False,False,False,False,27.6,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-07-19,Kabupaten Majalengka,27.7,83.0,3.9,0,27.7,83.0,0,False,0,0,0,2022,False,False,False,False,27.7,83.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-07-20,Kabupaten Majalengka,27.2,79.0,0.0,0,27.2,79.0,0,False,0,0,0,2022,False,False,False,False,27.2,79.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-07-21,Kabupaten Majalengka,27.4,76.0,0.0,1,27.4,76.0,1,False,0,0,0,2022,False,False,False,False,27.4,76.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-22,Kabupaten Majalengka,28.0,81.0,0.0,0,28.0,81.0,0,False,0,0,0,2022,False,False,False,False,28.0,81.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-23,Kabupaten Majalengka,26.1,89.0,0.0,0,26.1,89.0,0,False,0,0,0,2022,False,False,False,False,26.1,89.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-24,Kabupaten Majalengka,27.5,84.0,21.0,1,27.5,84.0,1,False,0,0,0,2022,False,False,False,False,27.5,84.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-25,Kabupaten Majalengka,26.7,77.0,1.5,2,26.7,77.0,2,False,0,0,0,2022,False,False,False,False,26.7,77.0,2,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-26,Kabupaten Majalengka,26.0,75.0,0.0,0,26.0,75.0,0,False,0,0,0,2022,False,False,False,False,26.0,75.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-27,Kabupaten Majalengka,27.1,78.0,0.0,1,27.1,78.0,1,False,0,0,0,2022,False,False,False,False,27.1,78.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-28,Kabupaten Majalengka,27.0,79.0,0.0,1,27.0,79.0,1,False,0,0,0,2022,False,False,False,False,27.0,79.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-07-29,Kabupaten Majalengka,27.3,80.0,0.0,1,27.3,80.0,1,False,0,0,0,2022,False,False,False,False,27.3,80.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-07-30,Kabupaten Majalengka,26.7,82.0,0.0,0,26.7,82.0,0,False,0,0,0,2022,False,False,False,False,26.7,82.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-07-31,Kabupaten Majalengka,26.9,80.0,0.0,1,26.9,80.0,1,False,0,0,0,2022,False,False,False,False,26.9,80.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-08-01,Kabupaten Majalengka,26.6,80.0,0.0,0,26.6,80.0,0,False,0,0,0,2022,False,False,False,False,26.6,80.0,0,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,100000.0,False
2022-08-02,Kabupaten Majalengka,27.9,78.0,0.0,1,27.9,78.0,1,False,0,0,0,2022,False,False,False,False,27.9,78.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-08-03,Kabupaten Majalengka,28.2,80.0,0.0,1,28.2,80.0,1,True,0,0,0,2022,False,False,False,False,28.2,80.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,80000.0,False
2022-08-04,Kabupaten Majalengka,27.9,82.0,0.0,1,27.9,82.0,1,False,0,0,0,2022,False,False,False,False,27.9,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-05,Kabupaten Majalengka,27.5,77.0,0.0,1,27.5,77.0,1,True,0,0,0,2022,False,False,False,False,27.5,77.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-06,Kabupaten Majalengka,27.2,75.0,0.0,1,27.2,75.0,1,False,0,0,0,2022,False,False,False,False,27.2,75.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-07,Kabupaten Majalengka,27.3,76.0,0.0,1,27.3,76.0,1,False,0,0,0,2022,False,False,False,False,27.3,76.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-08,Kabupaten Majalengka,28.2,70.0,0.0,2,28.2,70.0,2,False,0,0,0,2022,False,False,False,False,28.2,70.0,2,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,True
2022-08-09,Kabupaten Majalengka,27.1,76.0,0.0,1,27.1,76.0,1,False,0,0,0,2022,False,False,False,False,27.1,76.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-10,Kabupaten Majalengka,28.3,82.0,0.0,1,28.3,82.0,1,False,0,0,0,2022,False,False,False,False,28.3,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-11,Kabupaten Majalengka,28.2,82.0,0.0,1,28.2,82.0,1,False,0,0,0,2022,False,False,False,False,28.2,82.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-12,Kabupaten Majalengka,28.4,84.0,0.0,1,28.4,84.0,1,False,0,0,0,2022,False,False,False,False,28.4,84.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-13,Kabupaten Majalengka,27.3,88.0,0.0,1,27.3,88.0,1,False,0,0,0,2022,False,False,False,False,27.3,88.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-14,Kabupaten Majalengka,27.1,86.0,20.5,1,27.1,86.0,1,False,0,0,0,2022,False,False,False,False,27.1,86.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-15,Kabupaten Majalengka,26.8,88.0,0.0,1,26.8,88.0,1,True,0,0,0,2022,False,False,False,False,26.8,88.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-08-16,Kabupaten Majalengka,26.6,83.0,1.8,1,26.6,83.0,1,False,0,0,0,2022,False,False,False,False,26.6,83.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-08-17,Kabupaten Majalengka,27.9,80.0,0.0,1,27.9,80.0,1,False,0,0,0,2022,False,False,False,False,27.9,80.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,60000.0,False
2022-08-18,Kabupaten Majalengka,28.3,73.0,0.0,1,28.3,73.0,1,False,0,0,0,2022,False,False,False,False,28.3,73.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,65000.0,True
2022-08-19,Kabupaten Majalengka,28.5,74.0,0.0,2,28.5,74.0,2,False,0,0,0,2022,False,False,False,False,28.5,74.0,2,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-20,Kabupaten Majalengka,28.4,74.0,0.0,1,28.4,74.0,1,False,0,0,0,2022,False,False,False,False,28.4,74.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
2022-08-21,Kabupaten Majalengka,27.9,78.0,0.0,1,27.9,78.0,1,False,0,0,0,2022,False,False,False,False,27.9,78.0,1,Kabupaten Majalengka,32.1,Konsumen,Cabai Rawit Merah,70000.0,False
